PeriMac_YF1	PeriMac_YF2	PeriMac_YF3	PeriMac_YF4	PeriMac_YF5	PeriMac_OF1	PeriMac_OF2	PeriMac_OF3	PeriMac_OF4	PeriMac_OF5	PeriMac_YM1	PeriMac_YM2	PeriMac_YM3	PeriMac_YM4	PeriMac_YM5	PeriMac_OM1	PeriMac_OM2	PeriMac_OM3	PeriMac_OM4	PeriMac_OM5
Mrpl38	8.18935907703583	8.50768996746576	8.10006382865006	8.15854294401219	8.09249505833771	8.32912494538858	8.2149147470226	8.19355909689902	8.35653372248768	8.12309045989292	8.19999513789171	8.2185975003827	8.17692464589378	8.11689727088601	8.2968041380566	8.20609159970335	8.17659899230223	8.26495282527974	8.21381928301667	8.2150271861818
Fbf1	9.85748606793618	9.74214023819375	9.85937939782056	9.80100165590411	9.84772747608078	9.91519617921443	9.92918170935126	9.98610701061028	9.86226379108891	9.77803292823481	9.68323056449227	9.80193358695648	9.86746614319559	9.9487092189951	9.82562527890665	9.71182493708493	9.65641221798912	9.72282945595542	9.73512982745569	9.59458394502695
Acox1	10.2898862644707	10.0793226050901	10.2600619836455	10.1175646721307	10.2008842988151	10.2520181422195	10.2379860982625	10.2037437615369	10.2760860268278	10.2498413058045	10.0154323633179	10.1847945300038	10.2163225253774	10.2123498483799	10.2186968775831	10.2907460747756	10.2137514884612	10.5394663750894	10.170371225923	10.2035930019064
Ten1	8.04578241930308	7.80805475302923	7.68483782763103	7.87581871962795	7.82924878192302	7.76720734109313	7.85835758490765	7.72470585686467	7.94859692115956	7.86057941027659	8.01117488377899	8.00976691769343	7.89078688934911	7.83329997691086	7.78622761071589	7.94894236344582	8.00782372262156	7.87501791525513	7.80145300932245	7.96603707796183
Cdk3-ps	6.36304954791974	6.03946176522227	5.97996552446691	5.82318161652906	5.79441787678441	6.09627653433969	6.0885034522782	6.09465221239686	6.12716872867245	6.16208090760019	6.04469776441628	6.21550785037689	5.97118896018585	6.34659036001009	6.24156141432012	6.06313981710046	6.14499970434869	6.1839977186468	6.14287716993903	6.247932543296
Evpl	6.05157199612369	5.8488999144761	6.04030946911055	6.28956758881642	6.17036725838955	6.05883748204861	6.0885034522782	6.22721233373853	5.85821657875613	5.77975694495167	5.77444932099744	6.07534268819207	5.90097881338929	5.58690194766628	5.77737309178587	5.86268800070809	5.78529558644605	5.58690194766628	6.00828575891057	6.02971380151948
Srp68	9.55925015269203	9.73270768323005	9.55997526802439	9.46742157821348	9.429356848027	9.74774312369136	9.64088477191978	9.59632453064401	9.62352410753077	9.49182214891276	9.65136872019879	9.5077350577481	9.60170194659146	9.57028971219093	9.47245848549531	9.67797898813912	9.58954347539516	9.629243688495	9.65026219633435	9.76941046775309
Galr2	5.77728556185059	5.8488999144761	5.90816635763159	6.11291164020027	5.88012190227104	5.92135123749373	5.91621826351657	5.90902183309711	5.58690194766628	5.58690194766628	5.77444932099744	5.58690194766628	5.8092066567773	5.80852960934643	5.58690194766628	5.58690194766628	5.78529558644605	5.58690194766628	5.95215335263379	5.9707620581505
Exoc7	9.85224812660988	9.88275535771105	9.76702008350837	9.86654552063279	9.83516097261884	9.91649110273667	9.91794453740952	9.82854574349366	9.92702341167577	9.78792258012373	9.9562819030116	9.72951162379778	9.93997457573647	9.80541389028922	9.76831288663771	10.003830294355	9.81108646425646	9.97171723935124	9.75946786086107	9.84494868364404
Rnf157	8.25990067130915	8.48831915583117	8.4728198101313	8.01715418905474	8.2941650196947	8.82192395948125	8.58968697847419	8.47869168433992	8.15894350618865	8.31134826196762	8.1154250423403	8.1329956287043	7.85404181298541	8.0092165670564	8.05142769023402	8.287608000157	8.48850363868356	8.17746287158667	8.27428762239496	8.61262665813128
Ubald2	5.85595039321479	6.29817383824261	5.58690194766628	5.9952434637148	6.23814734501548	6.09627653433969	5.96689044417427	5.81491115085135	5.97003756637748	6.05756015032463	6.17628929521722	6.03313694561238	6.1287829991064	6.31493132929697	6.08867440981202	6.19989612496977	6.1093563236864	6.1839977186468	5.79815480238019	6.02971380151948
Qrich2	6.31697467127799	5.90756327354577	6.04030946911055	6.32678425045739	6.17036725838955	6.13104798113131	6.0885034522782	6.26537218210963	6.2985541781551	5.77975694495167	6.25753550637231	5.9331023466135	5.97118896018585	6.12714849036917	6.05178410915325	6.02197174517244	6.1093563236864	6.03335056490284	6.21622542951585	5.9707620581505
Prpsap1	8.91274797647102	9.08134390586532	9.04585083835055	8.95390754458496	8.95100635654366	8.86314599604347	9.08691620658431	9.15095059963563	9.00690611545883	9.00556272460558	9.08129692776713	8.97481048694676	8.94825276964023	8.82523376717094	8.93396972109517	8.96132582498643	8.99799582031626	8.8701452024329	8.98767375408214	8.83340967058432
Sphk1	6.0884457869428	5.58690194766628	6.09331192222254	5.82318161652906	5.88012190227104	5.92135123749373	5.58690194766628	5.58690194766628	5.85821657875613	5.8594377973041	5.58690194766628	5.86979865488352	5.58690194766628	5.80852960934643	5.77737309178587	6.25741499731948	5.58690194766628	5.78719654749909	5.79815480238019	5.80895873339519
Ube2o	8.93287930000136	8.85514050354453	8.81374453218684	8.8475502804536	8.82539592993585	8.89527858230853	8.99188768379576	8.81607541988527	8.77128831212508	8.70247791024469	9.01422896792946	8.87478279133592	8.87561423232636	8.89999315802582	8.82491243302018	9.02670382611599	8.89870350018315	8.82907353967953	8.85427363525473	9.03696171875566
Rhbdf2	10.2772544732079	10.2671944972004	10.0768491950435	9.98744486781801	9.93568554231705	10.3605482142063	10.3377729809725	10.2066890867389	10.155982380852	9.93880183346829	10.2906876997563	10.1893912241004	10.2841468981131	10.0744285760168	9.98019177034427	10.3426322381108	10.2433549623698	10.2302823534908	10.0572735545048	10.176778649771
1810032O08Rik	6.87712586405887	6.98095131459947	6.81675709226106	6.73878068628502	6.7649575360086	6.8836060773612	6.86483739779213	6.8198592375905	6.7110352504338	6.6216751651769	6.80902365313641	6.98962643988842	6.84425940611179	6.48692877527964	6.85266517803072	6.84242677082942	6.74671627201883	6.8871433594972	6.89546875725917	7.13041915065659
Snord1c	5.77728556185059	5.8488999144761	5.58690194766628	5.82318161652906	5.79441787678441	5.78028420382924	5.77730763934934	5.81491115085135	5.85821657875613	5.77975694495167	5.58690194766628	5.78710010110728	5.58690194766628	5.80852960934643	5.85607391130739	5.58690194766628	5.98275896716774	5.58690194766628	5.58690194766628	5.90062922757764
Snord1b	5.58690194766628	5.8488999144761	5.90816635763159	5.58690194766628	5.79441787678441	5.78028420382924	5.91621826351657	5.81491115085135	6.05546336976609	5.58690194766628	6.11478983456642	5.98634252376392	6.1716363950657	5.58690194766628	5.85607391130739	5.58690194766628	5.78529558644605	5.78719654749909	5.88539290095207	5.80895873339519
St6galnac2	5.91618018911025	5.8488999144761	5.81430436538376	5.92068052309363	5.79441787678441	5.86018179436885	5.58690194766628	6.18646173669462	5.97003756637748	5.8594377973041	5.96121013621701	5.78710010110728	5.58690194766628	5.80852960934643	5.85607391130739	5.58690194766628	5.58690194766628	5.58690194766628	5.79815480238019	5.58690194766628
Mxra7	7.38330134418695	7.43803778062949	7.51423044150386	7.53737329162316	7.17931509035788	7.09018581994077	7.01595377257084	7.35610858173091	7.0159953219984	6.92964357446178	6.70064820305334	6.64218354810507	6.95940796293277	6.84064729114232	6.67253987387651	6.9922241545993	6.76188981538059	6.51123072175127	6.93937506616387	6.40747693945242
Jmjd6	9.15875371415668	9.24252890641726	9.18085294755367	9.12190111316269	9.17807079429922	8.9775587583809	9.0180144064616	9.18438117151215	9.13149936216053	9.05816126201433	9.33099308015082	9.32281893612	9.38832815834293	9.40520686388971	9.39689037282834	9.16921098760742	9.15949768289938	8.99461771629901	9.19141138402877	9.28829270393431
Mettl23	7.55279641887311	7.61786457978038	7.47297988501658	7.54808223193596	7.47385527241179	7.44769307847385	7.41468070529579	7.29671547800104	7.21723149062962	7.58879085523222	7.58068216095293	7.61871960766696	7.5998806846729	7.53912285270791	7.45315920623899	7.58851733503901	7.77758011340047	7.48206908563343	7.66114963679349	7.64242127436177
Srsf2	11.1358388981745	11.4154759842805	11.1982142448821	10.9673188535072	11.0142981311394	11.3868428337775	11.272523399808	11.169127675085	11.0338319118856	11.0309017909578	11.5030361007788	11.3215151044999	11.3318967638017	11.4000552571255	11.2517934976103	11.2988480582809	11.3928010065812	10.923650229734	11.3000111938129	11.3938731804224
Mfsd11	8.89489489711014	8.70750871847494	8.98529097934295	9.1083529455188	9.01407519653982	8.80791122702818	8.81870099490958	8.85070320582423	8.84348458925992	8.85673571729903	9.02335666310723	8.82794777894499	9.03331100342786	8.99064645074311	8.94640974606327	8.9561695410057	8.99280299141975	8.73681510556197	9.03998773855122	8.87298761437083
Mgat5b	6.4668260081054	6.29817383824261	6.67604643991432	6.42781805724876	6.47799065017798	7.0255970004054	6.92554211346145	6.67882733434358	6.79632814353723	6.82844282003228	6.52715387778674	6.58831046917853	6.48959730891397	6.67048048513657	6.77365458821897	6.59945983473734	6.41774894538364	6.72593362211142	6.36845224029419	6.6080209627315
Snhg20	8.64568559912953	8.53625045405399	8.7461765179512	8.77191685432705	8.58868001749466	8.72973563171561	8.87708635951236	8.89559084004557	8.67092046535822	8.53597858399338	8.79156076313473	8.69049798268061	8.76105697165	8.98739039652289	8.72131437061107	8.69909446494583	8.73062252082566	8.66174497372143	8.68876128801374	8.86587364663015
Mir6516	8.29188230067664	8.53310580098784	8.86705579035722	8.4908846905915	8.6334603995493	8.09612101567363	8.57041880176922	8.48363823990744	7.88501608275432	8.72345400091665	8.45386861415015	8.35871617126989	8.17692464589378	8.40665730692571	8.9806713287814	7.61637775188511	8.3183821541497	8.06345042220761	8.25941846531128	8.49696315906214
Sec14l1	11.8331945055937	11.6515996691846	11.8282812227016	11.7381655816532	11.8249042228971	11.7879011434288	12.0688183448744	12.0246908837411	11.6735557963216	11.7284906993146	11.7809970335063	11.7525372224145	11.7931231428811	11.7008038893175	11.5434630816285	11.9069332419766	11.8556530684103	11.325989035795	11.8503665122051	11.4943141433792
Sept9	11.5603150009754	11.8043426753537	11.242369704182	11.156499011884	11.311057920839	11.8881028586072	11.4620124337371	11.2632598910719	11.6120090640026	11.2186919340078	11.7853263853223	11.5340252295595	11.5708727625639	11.3798864955595	11.1397975138565	11.6268927498257	11.6193164609935	12.4445418199209	11.3893711135369	11.7815904760433
Tnrc6c	11.2020415729822	11.1436472167317	11.4021347052136	11.2905894863778	11.2545114672026	11.064903329828	11.2074895125311	11.2151372359719	11.1999488561949	11.1870927785095	11.1272236260741	11.0980405656934	11.1346148032529	11.1914514192998	11.2438263916326	11.1121671946241	11.1850385383437	10.8148203656745	11.151368705688	10.8864770174295
Tmc6	9.63296457582122	9.74482389383381	9.71850967356682	9.68083765052079	9.91195463500624	10.1301698327114	10.0700425764859	9.78974161492517	9.66059821007871	9.8924335188074	10.1815669256522	10.1996803682506	10.2801663937067	10.0986039304767	10.013435476991	10.1044245510196	9.8950867772756	9.94881892195626	9.85450280514772	10.2571144722551
Tmc8	8.91528011552382	8.98878457734275	8.88930137532799	8.85570903987029	9.30009824222124	9.60229550998964	9.30667146203641	9.05885114767696	9.0020746935548	9.21573474419436	9.60674600490137	9.70238857809423	9.75708204569372	9.51510287342573	9.2325780613093	9.61431438813614	9.34772724634921	8.0373434980836	9.0710329062	9.70558192234342
Syngr2	9.65420808596044	9.7026518457826	9.51091743044305	9.59876600818109	9.43562683297639	9.81319750481004	9.73788691327319	9.62308364345443	9.68479172548551	9.58075867838352	9.8821761078085	9.73109122587154	9.69454123604226	9.55505073585387	9.43429518532462	9.91029484460828	9.81401594416663	9.9663621566491	9.67241297334662	9.75610651516743
Tk1	7.59348945774579	7.25275490907186	6.95648867927796	6.76042213908422	6.64241670709899	7.7055678039442	6.86483739779213	6.76192197825648	6.92400758715543	6.85469389364442	8.14988531282591	7.86813537145838	7.41480681379746	7.37802282929585	7.17767333225809	7.75350089795495	7.89768016812083	7.40721657664798	7.37350543674448	8.50620883139588
Afmid	6.83937907995013	7.06271265446241	7.0503831519867	7.0716296890817	6.84382452781968	7.20924469577537	7.08934635563817	7.09818651120601	6.94775681858192	7.03296971265465	7.16463674463414	7.36281469666014	7.18410045087635	7.33422362006235	7.15872580410028	7.21322632609423	7.14704695433592	7.12861329213471	7.09901574144185	7.22003913015188
Birc5	7.37537765022519	7.29377394543707	7.10881137994026	6.78159061641271	6.327594668997	7.82607350022214	6.71683316623323	6.72128632012367	7.03782103588139	6.95347950955374	8.28735406929257	7.89769016446879	7.50588340313949	7.44091203553577	7.38403585345926	7.65706356657993	7.79630751760082	7.13940826337367	7.45873094472584	8.63801203986613
Tha1	9.6884383938998	9.47411722128125	9.73282890108117	9.1386567226567	9.30238951447187	9.27203195340542	9.69020649307168	9.52004805622108	9.48563720262857	9.43351576233343	9.25574990336875	9.1272726954221	9.25619866820655	9.66861104092069	9.39508452278528	10.0296468241396	9.55138931408903	9.09183105809262	9.44884900711902	9.05267452984156
Socs3	10.88575882412	11.0740517169379	11.1181128675805	10.5348761456122	10.7216215214904	10.8995969133287	11.4607251557832	11.063556043595	11.340370065859	10.6874245214486	10.7502222920882	10.5435536409173	10.4072514551764	10.8733114623988	10.6818436668735	13.1251774290656	11.4619624958118	11.1852766840154	10.8165882650375	10.5421473389481
Pgs1	8.65179941017823	8.94718837321049	8.60944463989534	8.64553803765059	8.59246693697293	8.90845450225444	8.71470191106295	8.7564026681277	8.71904614497367	8.67195801688664	9.00273609591823	8.66733678523038	9.05223579600244	8.67083418747822	8.75575601238937	9.16029153795868	8.81569232102334	8.62437087211955	8.6996962074373	9.00176838864801
Dnah17	6.87712586405887	6.75685480058974	6.87139857077136	6.76042213908422	6.64241670709899	6.70372725685653	6.6873058007135	6.92661371195123	6.617213147418	6.82844282003228	6.7289095887453	6.74120419959384	7.00516077312424	6.84064729114232	6.96078649316502	6.61666400534052	6.48233047472205	6.64267118524245	6.76825870357434	7.11702560246477
Cyth1	12.0546263858508	11.8123366478367	11.8363310105166	11.876988362392	11.6296036504203	11.5215792842735	11.7201162690334	11.6672127945132	11.7795247847521	11.6344084615899	11.506671391661	11.6434491259864	11.8669852518293	11.738728532704	11.6629035383964	11.6321083203235	11.4813911137651	12.2967133174013	11.572225825055	11.5634015585748
Usp36	10.0809671957452	10.2912203277727	9.94965606503378	9.79259403446628	9.96480801900461	10.0237005456811	9.97808734163318	10.026693250945	9.99624670184905	9.89112388473872	10.0177030789678	9.89219678915466	9.97818260332094	10.0200827112287	10.1153608025022	10.5367042344571	10.0900454406643	9.99030432672678	9.9572133325288	10.1082167519182
Timp2	14.4964229775547	14.2670946838016	14.5478067076478	14.6577525760401	14.5071476186301	14.2694803559682	14.5370011985085	14.4866862763764	14.5079296338474	14.4277126672772	13.9994012735939	14.1159343410686	14.2463484850815	14.1384100002471	14.221120192877	14.0774808690308	14.3116312483471	14.2586361535368	14.4195774911529	13.8953234855965
BC100451	9.82175314391463	10.0383924325644	10.3275442775986	9.78837166921499	9.88477987638076	9.96735304878807	10.5326780426797	10.2937408879679	9.84090794777074	9.93626473149739	9.76127429199874	9.91042378238859	10.1304706725674	9.95368990157924	10.0355633587148	9.69500188432026	10.0067874896287	9.78503576415833	9.92070866489773	9.69963588073282
Lgals3bp	12.6152580945996	12.6463153366663	12.2586205626236	12.7126723734404	12.6396830131647	13.4181064220098	13.2589167739019	12.8433356886298	13.3113386669589	13.0289054124651	12.1557259526032	12.194227301405	11.9527317105333	11.8928677255585	11.9764407459203	12.3877230575835	12.5628261933967	13.2587191343196	12.3379734235039	13.1290676924036
Cant1	10.1064701786181	10.0108144546261	10.0848351980998	10.055733357373	10.0810568100045	10.2009046851512	10.1307555565319	10.2685968913026	10.3924365849218	10.0355925534268	9.95982960388309	9.85068265125647	9.94501626581792	10.0025690901127	10.0099102307915	10.1044245510196	9.97444175742447	10.1593540900442	10.013179056595	10.0124609694066
C1qtnf1	7.24982772735568	7.22744337452984	6.81675709226106	7.52657267471222	6.66094449266552	6.53726067899098	7.28479209514657	7.64440081315611	6.54867406900348	7.32158971736627	6.6102665048269	6.58831046917853	7.04906700315392	6.56044860754868	6.70255182216505	6.46814781555673	6.52262632993028	6.15028907259477	7.20538220894213	6.46250527529712
Gm11747	6.81340934778299	6.36452858262522	6.71840745722774	6.48829872613216	6.60417092517234	6.67281371862942	6.46692514028384	6.70029790316213	6.43392129445685	6.53475524601451	6.23166343092983	6.42511296161917	6.56331993177601	6.87478480795735	6.54132362394779	6.22934155711336	6.20991980769126	5.93326860039479	6.49356076265495	6.28302774721479
Engase	13.0403835974798	12.7625891913409	13.5017467886181	13.1759159084317	12.9278033144778	12.8847922269077	13.0362578794463	13.3521255625735	13.0746836996203	13.276610246308	12.6674319329445	12.7549361081325	12.9420163242254	13.2979412624849	13.0517105931257	12.4004733132632	12.6414024094222	11.4951160912746	13.1279914699275	12.6237861591176
Rbfox3	6.68718387748353	6.40552470620425	6.9727139759312	6.73878068628502	6.50040446853215	6.7626679784885	6.73125665613481	7.068917993026	6.76872412916638	6.71586653183862	6.47298789687361	6.72541111731582	6.56331993177601	6.7871697541933	7.01640907538203	6.40453397669221	6.46139512245606	5.78719654749909	6.3951984621513	6.247932543296
Cbx2	7.08918611924376	6.98095131459947	7.01997498095257	7.22031581260742	7.1453992707695	6.8836060773612	6.81354378158266	7.02351903235097	6.89970967743024	7.04386678301715	7.18291765365208	7.12793320975243	7.04906700315392	7.19230560779075	6.98338031964815	6.96868683758255	7.19824457266872	6.91388143752007	7.02210325724469	6.7893723850005
Cbx8	8.24771300911595	7.99762438339669	8.31575893038073	8.34059087108492	8.32201130077799	8.00363299381483	8.06947552318122	8.15022901523914	8.22801678439854	8.14583631492662	8.49088991306464	8.14764086497779	8.28400540132128	8.51566755962391	8.2445909959808	8.287608000157	8.20432446572192	8.26048466633033	8.40583780633886	8.12084086639463
Cbx4	9.79059582008004	9.77533021646165	9.87421068665544	9.80518705738043	9.66801700816922	9.73310973324667	9.88882119645773	9.83998521441031	9.77204512661069	9.53949543710447	9.81713991976262	9.77309560647403	9.81517324737592	10.042068347602	9.85999007804641	9.8549592396605	9.62670705027198	10.1581809193547	9.76119058463046	9.78446536567873
Tbc1d16	8.76879693608235	8.42172905395737	8.82148485656412	8.66430350936612	8.72927421951746	8.77081246178406	8.53106629408658	8.7109767981416	8.58901312648561	8.49806442653897	8.88487716456392	8.78871522941445	8.88269521815593	8.73073721589681	8.66196675653099	8.98935466006481	8.96389719198138	8.33877236818846	8.69241572995548	8.8039121080718
Ccdc40	6.31697467127799	6.19761621736682	6.48298012223232	6.05789518930396	6.17036725838955	6.5554109250124	6.42711546665915	6.33548423484587	6.12716872867245	6.30170289250655	6.30630474829243	6.32838791913143	6.56331993177601	6.46085990202765	6.26781666873264	6.28428269285806	6.34705896662113	6.32873802826635	6.28144784833046	5.9707620581505
Gaa	11.1677434343786	11.0026027713783	11.1235420842504	11.0663159626577	11.2102933658389	11.2622888599981	11.2268047632372	11.3139256954052	11.4941378542384	11.1422062981542	10.9420926728637	11.0540352997158	10.9188297783697	10.9598748077923	10.9774998297968	11.3697395542388	11.2931829309035	11.7620097620514	11.1242548521393	11.0875523169101
Eif4a3	9.47642415957002	9.62608983997558	9.23665247172451	9.49103470340118	9.24397303785917	9.51765724529596	9.39783288742792	9.26892841468325	9.54966484267291	9.38956502499613	9.6187820071003	9.47978517784739	9.45598480702506	9.26216620375164	9.40767778237975	9.6304978002583	9.54434156432412	9.62244086662843	9.36279251431771	9.71150339638907
Card14	6.38500163543116	6.27450962377409	6.53550699518977	6.25009421815802	6.50040446853215	6.13104798113131	6.36313756991402	6.48530167640075	6.43392129445685	6.22186855629646	6.25753550637231	6.32838791913143	6.56331993177601	6.28170532464091	6.34073504875928	5.78206035948981	6.26834684344569	6.24599110034938	6.28144784833046	6.48862021787445
Sgsh	9.96328545794485	9.60111467426722	9.94087962164172	9.95581107835241	9.69957710228642	9.62943151261787	9.70917947974148	10.0250248560095	9.99865829864443	9.75084061600996	9.80271746494091	9.93117131801389	9.67239666631446	9.81457327474978	9.81623083304537	10.0369385546155	9.92654547259218	10.1007121170506	9.88798743835871	9.73300854013546
Slc26a11	7.60014683122632	7.1480390894073	7.85903311976132	7.73614993779462	7.68979702315021	7.31726283916274	7.39918284828278	7.60703698748466	7.56721421635433	7.53973177941658	7.56090109796204	7.61146160956066	7.66177980306679	7.6214123505495	7.65301007012607	7.66372108381377	7.57376728968219	7.24214035629367	7.53848057866822	7.25643280861961
Mir1932	6.18509048997581	6.14005316012765	6.3969781964495	6.25009421815802	6.09304861572951	6.41888985691516	6.15485893957113	6.45762160592433	6.39157485728008	6.1927554830277	6.37338343162237	6.42511296161917	6.1716363950657	6.08055215361866	6.24156141432012	6.40453397669221	6.14499970434869	6.07557614719284	6.28144784833046	6.17099177332965
Endov	8.41287042813173	8.20424510413545	8.54044796794868	8.4908846905915	8.45340047067355	8.59221227834639	8.68223983722946	8.41273109628212	8.45994331193041	8.28307340508179	8.43670915858884	8.40377253234958	8.54956373031358	8.6502846847008	8.51172777296464	8.58955435792803	8.45839261568009	8.60355674777745	8.54637673742507	8.56043108649171
Gm11762	5.58690194766628	5.8488999144761	5.81430436538376	5.82318161652906	6.00087005267518	6.01803556061061	5.91621826351657	5.81491115085135	5.85821657875613	5.97175705597887	5.58690194766628	5.86979865488352	5.58690194766628	5.58690194766628	5.58690194766628	5.97633305050044	5.86725273236644	5.78719654749909	5.88539290095207	5.9707620581505
Rptor	10.2694255630339	10.324733544108	10.3221526405185	10.30191434447	10.3811269588899	10.3181135852001	10.172303697956	10.2066890867389	10.2275984238851	10.2660815376328	10.3295640909875	10.1859450819953	10.3272205457581	10.3558408064767	10.226813517943	10.1842827319969	10.2070893494943	10.1628678687973	10.3433931499995	10.2691877621386
Rptoros	5.77728556185059	5.95691741129029	6.09331192222254	6.05789518930396	6.17036725838955	6.13104798113131	6.01143769935354	5.81491115085135	5.85821657875613	5.9204420499682	5.77444932099744	5.9331023466135	5.97118896018585	6.16987595664614	6.05178410915325	5.58690194766628	6.07097418072645	5.78719654749909	5.58690194766628	5.9707620581505
Mir5098	6.40630883344277	6.49920158998685	6.67604643991432	6.59720182455364	6.52221334202541	6.37499892105552	6.50481168743388	6.76192197825648	6.39157485728008	6.37289872251232	6.57798347122591	6.75674114880908	6.67364900773479	6.60612216408108	6.54132362394779	6.65010332281207	6.50272904440209	6.49065470877714	6.60169963408796	6.40747693945242
Chmp6	8.37989902597547	8.55497099504776	8.08701927094045	8.18513754327922	8.15098825835815	8.28066056162174	8.17245821974393	8.24145380300381	8.09549367883438	8.1593036443144	8.42282723367902	8.10322335105138	8.29480602644024	8.07986302147187	8.14263730418119	8.48160238947177	8.30993662198957	8.43669693412185	8.46720290564264	8.52905813258191
Baiap2	11.6930064564083	11.6111116855106	11.6772386864741	11.4846241217484	11.6480852827146	11.873875079599	11.8951675744693	11.8386322216336	11.7260617114257	11.808182188354	11.756102366129	11.8269586187204	11.7338013254746	11.7310300070393	11.5940784984704	11.9227337601814	11.7486334818093	11.6981620575482	11.7427637635988	11.5337211127624
Aatk	9.06631463995167	8.87502340533065	8.88930137532799	8.9115378553536	8.99431066834962	9.16889111075363	9.54985522928506	9.17836102100558	9.13149936216053	8.6470549868382	9.07911164178959	8.97749058658467	9.01734517767821	8.98739039652289	8.76986155626957	9.17143213967935	8.95323799794315	9.26614400262743	8.89910247487097	9.12576621227753
Mir338	5.58690194766628	5.8488999144761	5.58690194766628	5.92068052309363	5.79441787678441	5.97280457931957	5.91621826351657	5.81491115085135	5.85821657875613	5.77975694495167	5.58690194766628	6.07534268819207	5.97118896018585	6.02886303454774	5.77737309178587	5.86268800070809	5.92999159420547	5.98653404227152	5.58690194766628	5.9707620581505
Cep131	8.90001882152912	9.05115676266527	9.19575037839063	8.9764946874076	9.13495447787893	8.94470718425043	9.04366847145341	9.11040107423315	8.8913871698177	8.88353862752888	8.88487716456392	8.88625282025346	8.92787673587983	9.08500613454555	8.99510493432461	8.55563507794355	8.67308648520801	8.60005743400147	8.85427363525473	8.78515773190149
Enthd2	8.21048640478128	8.08321263755921	8.46288477451966	8.1785373140016	8.16135842444972	8.14237535495008	8.24795658168353	8.15650392879833	8.21957098568797	7.97284160954498	8.25228585240768	8.34616897346813	8.41329207906813	8.30965365261429	8.35090396936954	8.30416997736327	7.98112532864981	8.09917386793944	8.30355215536266	8.15692721096086
1810043H04Rik	7.28461492827872	7.53447712404919	7.34027772308395	7.49360273647707	7.38341117261322	7.15126046268047	7.37556228382764	7.29671547800104	7.03782103588139	7.51081853529016	7.48559823044399	7.28957845226142	7.31644170662087	7.45108861068917	7.37610962329981	7.35720179711385	7.3747156993976	7.38122061554899	7.33363398525979	7.43380848135495
Slc38a10	11.2500200332828	11.1492137834565	11.0472397785315	10.9635876037869	11.1495654443145	11.1426077528579	11.0548718326822	11.1371040470044	11.246267287946	10.934588253478	11.13507533801	11.0099423667791	11.2173493894676	10.9474664580882	11.0346169861744	11.1794950904841	11.1496175972564	11.3731990400882	11.0684472746492	11.0010037731736
Bahcc1	9.61913973767917	9.06633056749528	9.6228745730543	9.44609958253793	9.54208924728387	9.04583084695798	9.35018749436053	9.38050231096273	9.13149936216053	9.2591829833676	8.78887842376446	8.72293649921848	8.79152279718811	8.3817824647966	9.11879588059999	8.14738208332011	8.49962937956933	6.24599110034938	8.81802455521037	7.55184364154675
Actg1	12.8816656242126	12.5839970777955	12.4938112674203	12.7778301786387	12.6403585087981	12.6099083954126	12.4604702971407	12.4971919711017	12.6934628105837	12.6830604781553	13.0857391218475	12.9434873591264	13.0832965916246	12.7250640333702	12.9279398701984	12.9261477907018	12.8525367953361	14.0458228712977	12.8659737038747	12.7882631214146
Mir6935	6.05157199612369	6.10876834026467	6.18488539523717	6.36207079564853	6.09304861572951	5.86018179436885	6.0885034522782	6.33548423484587	6.12716872867245	6.1927554830277	6.20463457091186	6.18371378078514	6.21140954748408	6.20953289418458	6.40667627559595	6.1688698348565	5.98275896716774	6.72593362211142	6.14287716993903	6.08150060019021
0610009L18Rik	6.75933703486546	6.29817383824261	6.48298012223232	6.36207079564853	6.54345914658535	6.48028167998466	6.57569808235922	6.56307699948449	6.76872412916638	6.63806647109744	6.49145064861098	6.62458755669146	6.609117796642	6.76868168919238	6.64151375608983	6.54569575942357	6.52262632993028	6.62506772967162	6.60169963408796	6.37836711911629
Fscn2	5.77728556185059	5.8488999144761	5.97996552446691	6.05789518930396	5.58690194766628	5.78028420382924	5.77730763934934	5.90902183309711	5.58690194766628	5.58690194766628	5.85194789283544	5.9331023466135	6.03020531314002	5.97002313158644	5.58690194766628	5.86268800070809	5.78529558644605	6.07557614719284	5.79815480238019	5.58690194766628
Faap100	8.51744086900852	8.43867821496065	8.27639188951805	8.2743472478568	8.07609502664804	8.3605135214671	8.50080582060628	8.34347464210363	8.17654193384788	8.00325818402488	8.29884753704849	8.32072724599575	8.4377605499014	8.21099395456471	8.15580560111357	8.27505438263457	8.2314991789263	8.23792311313174	8.34631551739899	8.1450043967661
Nploc4	10.0087004003962	10.0814448645789	9.88156924641638	10.0644817888267	9.98626872518399	9.98102992744736	9.83804603600016	9.85697520769529	10.0058688897866	9.91580487804339	9.98442109607522	9.8390159148462	9.99286115993882	9.87710211623942	9.99215304366037	10.0740340239342	10.0131701361001	10.1687051490604	10.0160650709668	10.2035930019064
Pde6g	6.05157199612369	6.03946176522227	5.90816635763159	5.82318161652906	6.09304861572951	5.58690194766628	6.01143769935354	5.98101004944199	5.85821657875613	5.8594377973041	5.96121013621701	5.9331023466135	5.90097881338929	6.08055215361866	5.58690194766628	5.78206035948981	5.78529558644605	5.78719654749909	5.88539290095207	5.58690194766628
