baseMean_F	log2FoldChange_F	lfcSE_F	stat_F	pvalue_F	padj_F	baseMean_M	log2FoldChange_M	lfcSE_M	stat_M	pvalue_M	padj_M
Scnm1	217.665348496033	0.00368488968125915	0.00774559179923528	0.475740237385471	0.634259450960676	0.963922889720264	246.941924897756	-0.0115442652357445	0.00769205229530921	-1.50080430976587	0.133406183655697	0.470173300314721
Lysmd1	49.549591321344	-0.0186222937699608	0.0122133623323113	-1.52474750713767	0.127322087385029	0.670842856649299	56.9486389541943	-0.00701729986331189	0.0134801872809414	-0.52056397415436	0.602670551207599	0.850670359592199
Tnfaip8l2	717.71237061292	0.000371536879334662	0.00603896400723657	0.0615232809616756	0.950942473996739	0.99449484584538	731.68279387113	0.0209788762921111	0.00834894771183555	2.5127569385027	0.0119791837466944	0.158232009915418
Sema6c	7.97088347869347	-0.0207142098701822	0.033597736858954	-0.616535868387271	0.537540906424452	0.947692242600344	6.24303275750108	0.0125031077869443	0.039627251447386	0.315517915834888	0.75236845036879	0.916912709607096
Gabpb2	2383.09374409418	-0.00337447690652573	0.00418378692985596	-0.806560411201891	0.419919789908849	0.916212088458569	2674.56957081946	-0.00599739075929873	0.00356361691413286	-1.68295046965173	0.0923846801819168	0.406531260960957
Gm16740	8.32355400299991	-0.0091460012397056	0.028058286075618	-0.32596435915782	0.744451320909723	0.980760438219207	9.69057051737182	-0.0329723761472813	0.0252943272428466	-1.30354825533484	0.192387653180253	0.544084876153792
Mllt11	79.2992162313195	-0.0107816096537273	0.010150299119042	-1.06219624932047	0.288146602210668	0.841725183999889	80.5879761941935	0.000454779005396084	0.0141521345760823	0.032135011361797	0.974364382790728	0.995034065496634
Cdc42se1	2087.76222773483	-0.000255141968581448	0.00410513873718296	-0.0621518503797346	0.950441906143239	0.99449484584538	2417.79998221925	0.00472393573612164	0.00680361397996607	0.694327419226274	0.487476899459926	0.782543397835148
Prune	200.716289371883	-0.0038772964323854	0.00706769813968451	-0.548593948942828	0.583284139390836	0.957510842727641	218.545274700924	0.00855831298024757	0.00702662429540998	1.21798357510564	0.223230214458785	0.572171871601163
Fam63a	1465.40750882219	0.00409526820719077	0.00454075688149153	0.901891097469543	0.36711472094995	0.893291926964971	1524.34398937081	-0.00393248651901758	0.00378092433600076	-1.04008601324647	0.298299941210255	0.642349736918065
Anxa9	144.783418965615	0.020649276148881	0.0106034444745464	1.94741210730623	0.0514853476954674	0.472662744382967	172.773461590689	0.00210142740921083	0.0113609350415383	0.184969582303526	0.853252893667011	0.953687556216959
Cers2	934.472325499706	-0.00107155271511066	0.00520910318456178	-0.205707715348474	0.837019231475605	0.988522877133764	1062.1678039904	0.00448250648549189	0.0068926453471984	0.650331804365049	0.51547791744883	0.800861689743007
Setdb1	828.945139671634	-0.00634469448730713	0.00476863000811954	-1.33050676536112	0.18335135880066	0.758172547424913	830.056538443777	-0.0144602534707447	0.00553918309380309	-2.61053899570894	0.00903996647933098	0.13558416502614
Gm4349	10.5966514740081	-0.00250305848296659	0.0243329411291438	-0.102867075117716	0.918068469288682	0.992202450932038	13.5482715981148	0.0108823984066782	0.0245804277512609	0.442726160699948	0.657963817724725	0.877069435565314
Arnt	1567.16600294707	-0.00489039365246784	0.00439376979312168	-1.11302910319143	0.265695930399624	0.823922883618282	1611.3614700709	-0.00483210948513398	0.00373135445361997	-1.29500146533817	0.195319723988367	0.547833178709924
Ctsk	9.41754654274609	-0.0315720830575587	0.0261861417595641	-1.20567907053461	0.227941258018866	0.803848885735442	10.0751887337546	-0.0494195471192624	0.0293593650687994	-1.68326348350704	0.0923240961376009	0.406531260960957
Ctss	27726.982020092	-0.000197534180445735	0.00540982708217095	-0.0365139545951005	0.970872551971823	0.997154065515598	28517.7451553168	0.0098455118461635	0.00636740809668604	1.54623540641092	0.122047725445245	0.452343747662087
Golph3l	634.900335756209	-0.00456068567429471	0.00616216071042607	-0.740111446067651	0.459232374032801	0.932569347964234	735.940333766819	0.00565328929812601	0.00719869983110682	0.785320881653819	0.432265455648546	0.748828586630275
Ensa	1015.41533523039	0.0028811072454201	0.00416625938370918	0.691533334838858	0.489230439610998	0.93804389366018	1047.93982773233	0.00920133836745056	0.00369342768751041	2.49127345813905	0.0127286110623628	0.163256124093688
Mcl1	13067.1198403281	0.00828666984878191	0.00399788350913195	2.07276420882538	0.0381942288625029	0.409444665250883	13838.8607740958	0.0102405496883714	0.00951457747539989	1.07630104593173	0.281792641041316	0.628886601694187
Adamtsl4	325.615411613129	-0.0157753755115189	0.0113152488518322	-1.39416955986474	0.163266407769172	0.730865444674858	319.961544062652	-0.00713388861567276	0.0198993910551732	-0.358497835229896	0.719970787615658	0.901911573484177
Ecm1	28250.4391191191	0.00487728943979697	0.0051517766106475	0.946719900415862	0.343781527094806	0.878277450027832	27627.9324958601	0.0217307821849734	0.0154905988816466	1.40283680127566	0.160665510133759	0.503341464079339
Tars2	679.742220802909	0.000952406623241451	0.00537364750546895	0.177236527381477	0.859322605118189	0.98925529157635	701.56423190948	-0.0177643477130566	0.00777357359014449	-2.28522281381353	0.0222997661410261	0.216078225526256
Rprd2	1846.70405494004	-0.00363093615105894	0.00524087704242288	-0.692810787520468	0.488428301491107	0.937391649017657	1966.44397307171	-0.00600775164524291	0.0043651071118947	-1.37631253741107	0.168724892994475	0.515466515959631
Prpf3	549.424544978674	-0.00154685908344664	0.0055266511323634	-0.279890850064413	0.77956124737206	0.98610916571764	570.336166369643	-0.00993588293722011	0.00502641783728627	-1.97673238852431	0.0480718877197549	0.30816815826851
Mrps21	357.161513877128	0.00956232401177839	0.00732823349229414	1.30486071736571	0.191940279556977	0.768656443565282	370.110131426291	0.0126622464664085	0.0085775156327873	1.47621374398986	0.139886521062708	0.477671702935136
C920021L13Rik	8.50535158958567	-0.0153061767608365	0.0337229525352322	-0.453880090862307	0.649915133917538	0.966741129824498	5.44765320228849	-0.0059794488208376	0.0344943319081156	-0.173345836549766	0.862379596642435	0.956965249054696
Ciart	18.492667747021	-0.039243076383466	0.0222883857096386	-1.76069621616855	0.078289833530924	0.562745138511407	20.950181396261	-0.0564603094634972	0.0254785029182825	-2.21599791968088	0.0266916446174153	0.238148365271083
BC028528	322.68464453073	0.00825556339475207	0.0058310468704712	1.41579438103281	0.156835715218181	0.722666169098874	322.534202870062	-0.0141167360829814	0.00962633137340505	-1.46647102986524	0.14252000795051	0.480792466956262
Aph1a	323.668650145269	-0.00192783528100752	0.00589564018214366	-0.326993375010644	0.743672896005582	0.980760438219207	379.236545946341	0.00175928635127149	0.00621910119223832	0.282884342429924	0.777265497492825	0.92596614885453
Car14	9.66180926906279	-0.0275503248256545	0.0326405935452034	-0.84405097558966	0.398640920934998	0.908292531434184	6.11607242424866	-0.0849879978688724	0.0349506733360106	-2.43165552353771	0.0150299941897526	0.176882842068955
Anp32e	732.229697060233	-0.0178834155935362	0.00812354641853593	-2.20142960625308	0.027705624999373	0.358080707453224	861.54878272356	0.000325738345395315	0.00603157345142287	0.054005534048246	0.956930755145379	0.990559463386967
Plekho1	189.522860173375	-0.0447631436250589	0.0137319254879633	-3.25978637622932	0.00111496157261781	0.0461717614503307	202.338775957041	-0.0307648636575872	0.0138748144674924	-2.21731712014361	0.0266014287998386	0.237939548741736
Vps45	202.452636832101	-0.00453400736443493	0.00732113365853103	-0.619304000706453	0.535716109389694	0.947692242600344	237.582585104213	-0.00726121261879604	0.00746623070208702	-0.972540617686288	0.330781668280505	0.670393164391549
Otud7b	922.968610189939	-0.00471181645909785	0.00373232605136892	-1.2624343088594	0.20679255024707	0.783646485768861	972.618549800559	-0.00855862666688813	0.00453065878761777	-1.88904684022525	0.0588855526215759	0.334609241998951
Mtmr11	18.8407986320327	-0.00288223547605079	0.0211928136567544	-0.136000604862214	0.891820802797083	0.991237894840908	19.6800327312823	-0.0307681097864455	0.0216499478054234	-1.42116323156853	0.155269311081626	0.496546927403243
Sf3b4	195.895777283994	-0.00252727660759046	0.00724970058634933	-0.348604273719819	0.727386418823047	0.980266948224412	214.152323526	0.00890520819225646	0.00901551496481824	0.987764784042594	0.32326785823742	0.663685484055864
Bola1	55.0903525447183	-0.00533480407187309	0.0135819066652255	-0.392787566824626	0.694476388398772	0.975198556045278	56.9588404172349	0.0173446398796365	0.0110136729154438	1.5748279445738	0.115296164292945	0.441866760384998
Hist2h2ab	59.0282621848938	0.015623032074757	0.0133539303806957	1.16992013806972	0.242033108947381	0.808710013280658	84.8661409413418	0.011745707494033	0.0221833596673713	0.529482804685774	0.596470569767552	0.847513538482648
Hist2h2ac	1207.20913226077	0.015134809715718	0.00619117432657059	2.44457818781877	0.0145021642650486	0.250290086537971	1506.54704945644	0.0123292216182471	0.0119755164628315	1.02953569113394	0.303228017058529	0.64609435284756
Hist2h2be	102.566556291127	-0.00280031157819695	0.0115564194226314	-0.24231654077153	0.808534897953897	0.98610916571764	119.783721923085	-0.00344328573352239	0.012591017875445	-0.273471594400441	0.784490724796132	0.929744949180649
Hist2h4	187.877307388694	0.0164433085795909	0.00672235741963555	2.4460628248598	0.0144425831584843	0.250173720955013	217.2017074486	0.0307168861533801	0.00828903675176163	3.70572444944848	0.00021078736814025	0.0154016698895806
Hist2h3b	41.1054003768828	0.0230082133590382	0.0180019092029247	1.27809851164565	0.201214693676852	0.779094495074542	48.3215743447021	0.0043488484589093	0.0191196002341679	0.227454988893421	0.820069965625046	0.943617444127261
Hist2h2bb	282.730183442634	0.00108524245848063	0.0127978397118975	0.0847988787882487	0.932421284928587	0.993217274220755	462.925399093105	0.0167970880925486	0.0181245138181619	0.926760754030097	0.3540507658394	0.690343065083004
Fcgr1	623.467985966644	0.0225015032546146	0.0234045184285787	0.961417058132611	0.336342510734811	0.872446410448912	606.255027762532	0.0466803984588183	0.00893202096735932	5.22618549927329	1.73042759513172e-07	8.08558316303027e-05
Terc	51.5805801098802	0.0162476945020198	0.0119473186344759	1.35994485449936	0.17384737531912	0.74760161036415	48.3782033451325	0.0110823621637185	0.013559843864335	0.817292756066845	0.413761145501563	0.736268124015354
Gm15441	346.914651359953	-0.0042243769765123	0.0120224895381825	-0.351372896861004	0.725308612888427	0.980039332446995	291.573621293464	-0.0360695594956317	0.0111854175425455	-3.22469495290949	0.00126106961856804	0.0459816598492901
Txnip	14453.9142485849	-0.00742470201189926	0.00455759643743387	-1.62908281016643	0.10329548968933	0.626379608945249	13877.0472401867	-0.00203786201664562	0.00725685708829028	-0.280818816169596	0.77884937089748	0.926977704079491
Polr3gl	763.764580289907	-0.00300413397844244	0.007214111774816	-0.416424651047088	0.677099293198324	0.971295170340934	793.613397081905	-0.0136922160122128	0.00547017313666464	-2.50306812419495	0.0123121842626473	0.160134553255215
Lix1l	183.349694192837	-0.0140909798644144	0.00768776351740818	-1.83291016073878	0.0668159324665122	0.524159521767971	189.57432604927	0.00536473790278771	0.0108323491736387	0.495251567023263	0.620422554339941	0.861432211530715
6330549D23Rik	15.2103790259214	0.0147902968403923	0.0209648391030949	0.705481056528068	0.480510916734496	0.935853155258026	16.2303633069987	0.00992105972461781	0.0231622614378341	0.428328630658335	0.668411877141624	0.881350759870246
Rbm8a	480.989667300806	0.00121971667302119	0.00680387320433216	0.179267989921472	0.857727280012146	0.98925529157635	531.464034815619	0.00312407203268388	0.00527453818819207	0.592292997267066	0.553654404356049	0.822624421782583
Pex11b	121.81222856151	-0.00844704048353571	0.00940475204214882	-0.898167271787605	0.369096378854692	0.893933518539302	138.150743280471	-0.0023580049584325	0.00793025762634983	-0.297342793832771	0.766204813425484	0.921646090840834
Itga10	49.6693396757528	0.0085639429946202	0.0120802376629767	0.708921730974453	0.478373048870165	0.935318146522769	43.980939941159	-0.0358462914524423	0.0194310361377163	-1.84479567627706	0.0650672666383143	0.351107200987585
Pias3	327.581356453125	-0.000908525900058396	0.00623954318077753	-0.14560775905155	0.884231042435183	0.991237894840908	367.858571990278	-0.00999287272527881	0.00749497576004781	-1.33327618997064	0.182441184340181	0.530714397286405
Nudt17	166.111168391258	0.00937866504177882	0.00778527954412869	1.20466644628731	0.228332094193979	0.803848885735442	147.44004384637	0.00364818920217307	0.0102899277756847	0.354539825905662	0.72293436300815	0.903471017702904
Polr3c	624.980648296877	0.00630208442439489	0.00479457079262275	1.31442097676224	0.188704575127059	0.765722331965626	701.094189122968	0.00540792737230912	0.0045024671238984	1.20110313379184	0.229711197573808	0.578625867655219
Rnf115	1106.18141746713	-0.000770147296200322	0.00574629658618943	-0.134024981942506	0.893382819916838	0.991237894840908	1225.41281445914	0.00876819066044824	0.00578726729542507	1.51508306301657	0.129751370271877	0.466232779080035
Pdzk1	6.95451533874404	0.0125540173620349	0.0307990455399256	0.407610597729752	0.683559582588584	0.9733201268228	5.98464323024089	-0.0524427307220586	0.0377488776820321	-1.38925271272424	0.164755917680982	0.50970099496402
Gpr89	197.2948497439	0.00221424632794403	0.00730117565142336	0.303272573302954	0.761682145876524	0.98375876547019	216.529737443792	0.00262945537302626	0.00642126016721202	0.409492109734579	0.682178555994116	0.887593062713857
Acp6	265.351362358218	-0.00561787211763412	0.00724727056319006	-0.775170744441102	0.438238772905226	0.924892842814811	278.892662927242	-0.00711806479455807	0.00698070303174314	-1.01967735372645	0.307881505406187	0.648561207581309
Bcl9	637.307056558326	-0.00118075824544728	0.00660522369484665	-0.178761280464808	0.858125149206054	0.98925529157635	584.342443194951	0.00191697285055284	0.00689123062722367	0.278175692303763	0.780877493465106	0.928023137148353
Chd1l	371.556470618941	0.001387092402887	0.0059609429329994	0.232696809628582	0.815996846768112	0.986542914263423	403.037363131229	0.00318738658459273	0.00504843630453061	0.631361156667913	0.527804407770854	0.807247485159521
Fmo5	594.879868272757	-0.00205102620032179	0.00862101638765172	-0.237910022217285	0.811950882066951	0.986279692856093	560.834089610335	0.00590460287827499	0.0114826122694456	0.514221218980521	0.607097334115626	0.854147425806037
Prkab2	208.315540710021	-0.0123230201984386	0.0102734769845811	-1.19949849665634	0.230334168965395	0.804703650263096	260.977501375778	-0.0246177861929783	0.00698999475964474	-3.52186046477516	0.000428529635380986	0.0249139625804909
Pde4dip	928.025395214897	-0.00108221710322781	0.00438990456661614	-0.246524061469978	0.805276580712544	0.98610916571764	982.175957251925	0.0128787604642953	0.00898956891710092	1.43263382071591	0.151962511197988	0.492716278918997
Sec22b	364.633192007088	-0.0076470566696956	0.00641327974449385	-1.1923784669242	0.233112879632658	0.804703650263096	401.52292934166	0.000252377573510239	0.00505634663026075	0.0499130285095237	0.96019169499602	0.990559463386967
Notch2	21954.816255765	-0.00346588440440427	0.00369117711294015	-0.938964535799143	0.347748952839865	0.882342716497985	23597.4628115392	0.00675181270472311	0.00663197296238136	1.0180699986296	0.30864469171255	0.649626531639228
Phgdh	5.91795766891444	-0.0587164154763154	0.0355340668323074	-1.65239784552132	0.0984534744565699	0.617624947724374	5.99480211188004	-0.0546158413946095	0.0397883249941807	-1.37265998009711	0.169858075963913	0.516195634670716
Zfp697	32.0588824659063	0.085659630847696	0.0211498953940309	4.05012078082767	5.11912043439285e-05	0.0041313628778475	13.9563776383195	0.0579149169865038	0.0372188337025065	1.55606479905907	0.119692684452911	0.449538202889022
Wars2	206.529993073389	0.00876070287430865	0.00717242037337814	1.22144303014164	0.221918323347182	0.798378553238914	208.480849957358	-0.00480952700908996	0.00662194559641582	-0.726301196387532	0.467654146095474	0.771422263430063
Spag17	23.1247689089431	0.109029602828969	0.0210742495102383	5.17359362078352	2.29633979408697e-07	4.40773113989342e-05	17.8877820267337	-0.0161958985399805	0.026530568084305	-0.61046180724497	0.541555935983384	0.815568180120603
Wdr3	1316.12493661217	-0.0115666653516554	0.00616273982185105	-1.87687062670467	0.0605358275765418	0.507852018962743	1402.55412425581	-0.00744930494014605	0.00434485636669932	-1.71451120852704	0.086434880339128	0.394808997233323
Gdap2	607.823579743405	-0.0144836340846192	0.00774086677580169	-1.87106101992295	0.0613366237056162	0.509190767454455	640.468976872704	-0.000680458412685608	0.00777198975937193	-0.0875526646011171	0.930232225808257	0.982792402614028
Fam46c	15.8778097185176	-0.0572572554864445	0.0226917533321327	-2.52326273110704	0.0116271494857653	0.220496703999746	17.8812861483754	0.0697027731375466	0.0420132552923503	1.65906623165756	0.0971024469023817	0.412747661922867
Man1a2	1608.79399584454	-0.0186516795140619	0.00465755080603146	-4.00461106938614	6.21195993819969e-05	0.00484805928363672	1497.24926643445	-0.0110893165548813	0.00500139358408968	-2.21724532741402	0.0266063316850343	0.237939548741736
Trim45	37.2866080315864	0.00642381510418584	0.0155989346008882	0.411811144064933	0.680477852570909	0.971896170730738	32.8883375876036	0.00114170888904747	0.0216527069316926	0.0527282289761368	0.957948446835234	0.990559463386967
Ttf2	219.957591563584	0.0136924446816568	0.00844784209870149	1.62082156859459	0.105055911404075	0.630957363883076	278.325886880881	0.00931123992898101	0.0115450648464322	0.806512570768148	0.419947362694739	0.740676069866745
Ptgfrn	1389.87940835033	-2.73381014359852e-05	0.00580229285069221	-0.00471160317816839	0.996240698476432	0.999578023057929	1220.04517970633	0.0097407485212957	0.00924338788456734	1.05380718010966	0.291971205540274	0.637064809598081
Cd2	31.8497487621496	-0.0336440884898692	0.0274037897353679	-1.22771663389489	0.219553359973583	0.795602543384054	36.3498297089529	-0.114938676504091	0.0222770084242106	-5.15952026930042	2.47583419784783e-07	0.00010340172584308
Igsf3	31.4645509258364	-0.0272213404948334	0.0243591222056322	-1.11750087975417	0.263780223637562	0.823893671240281	21.260087888371	0.0306171311884868	0.018292320269043	1.67376968794395	0.0941758717976003	0.409425037222951
Atp1a1	11504.4653455566	-0.00146754837817193	0.00465050787242326	-0.315567335532157	0.752330934119714	0.983098037572217	12638.3814687777	0.0121428613421893	0.0037321010338859	3.25362610281374	0.00113942141074766	0.0436928283221656
Slc22a15	310.22966809106	0.0217051897322742	0.00714862483677307	3.03627483996936	0.00239520926266899	0.0774978413825748	354.478997861621	0.0284282355410502	0.018286520005506	1.55460063109277	0.120041213392033	0.450056448188376
Vangl1	74.974792035974	0.043464983397309	0.0194303999946437	2.23695772651571	0.0252891030792685	0.341652251453249	28.0982865482923	0.0364196541572503	0.0205763213583359	1.76997887635031	0.0767306597036948	0.375643772922706
Sike1	518.229290762302	0.00219557357793127	0.00450878876450608	0.48695418938567	0.626290795575099	0.963922889720264	622.694018229751	-0.0181583080982363	0.00579513999739333	-3.13336832352694	0.00172812437454206	0.0556173905847516
Csde1	5696.25041398341	-0.00858781159850826	0.00386524581713507	-2.2218021840778	0.0262966770704272	0.348514942775213	6462.97001316711	0.00734760407613288	0.00588697688246846	1.24811158984065	0.211990194520391	0.562672186573349
Nras	904.580174744631	-0.0060791952983781	0.00449057301015606	-1.35376827960021	0.175810316609836	0.748255521024888	1008.69261823633	-0.00529082970870117	0.00430616610310351	-1.22866363768179	0.219197944926403	0.56873564515348
Dennd2c	222.771444632781	-0.0270444326842193	0.0100319288469753	-2.69583577562687	0.00702122731718978	0.163491004612072	216.470564691179	-0.0385355063839185	0.0231330957763233	-1.66581709411153	0.095749850342348	0.411293758543515
Bcas2	307.569043211165	-0.00656546205327731	0.00646927553417026	-1.01486820565904	0.31016865581159	0.857230081417195	324.284372943809	-0.000593649921937583	0.00565943629613603	-0.104895592224069	0.916458656569654	0.977583943068551
Trim33	983.366958490598	-0.00752558901529947	0.0051094135979771	-1.47288702920409	0.140781500115	0.695290814252104	1033.37446425415	-0.0102308970878867	0.00488597472794241	-2.09393164262132	0.0362660700287671	0.272968365276278
Atg4a	60.654709923768	-0.00515148358013651	0.012015336221479	-0.42874235769845	0.668110731580499	0.970009769372403	78.21080874806	0.0173390054019731	0.0103686419092952	1.67225424058952	0.0944741988157052	0.409723785582309
Olfml3	36.1839968618981	-0.00620561444014043	0.0162516776519571	-0.381844543870407	0.702576676450431	0.976754314222226	33.7555649153687	-0.0127414790231222	0.0214994342111651	-0.592642527146381	0.553420411948363	0.822373606259193
Hipk1	5384.30460169029	-0.0126253305544038	0.00665143379833906	-1.89813669310766	0.0576780776447215	0.498283713375112	5896.75572908822	0.00413476749348653	0.0109716050584158	0.376860766630945	0.706277079063978	0.897410779481433
Dclre1b	291.36340044696	-0.0238156285255029	0.00916629181330542	-2.59817481382527	0.00937207674886274	0.194906263749409	305.408455652644	0.00152429630165432	0.0117111338813843	0.130157875154796	0.896441521754062	0.97073842420808
Ap4b1	249.450828186297	-0.00722739855556719	0.00621078337091599	-1.1636855005138	0.244551487517925	0.809116482387623	273.778003304826	0.0128699543534746	0.0102363497017356	1.25727966789689	0.208652383711653	0.559465078769949
Ptpn22	191.155995425332	-0.0431241998874897	0.0126077756104407	-3.42044474933213	0.000625188337185737	0.0300469037989881	313.146729641107	-0.0342340681695306	0.0150050466962099	-2.28150360759476	0.0225186634787547	0.217032435789129
Rsbn1	828.294988364475	-0.00670471037858415	0.00660264798825709	-1.0154577967065	0.30988765435723	0.856851127601731	806.033968288004	-0.0148497945840107	0.00568181740655529	-2.61356420339696	0.00896032467669871	0.134869070685563
Phtf1os	22.593459855251	0.0144669994802859	0.0171161896348737	0.845223136042486	0.397986267087507	0.908109135894184	20.9372915138451	-0.0146151771484273	0.0230599148616309	-0.633791461769242	0.526216926090451	0.806261190782819
Phtf1	312.525632161755	-0.00251233635492399	0.0066451552126408	-0.378070379777568	0.705378311600646	0.978129814525083	327.608738312547	-0.00845185860480573	0.00691127371909435	-1.2229089670483	0.221364081327734	0.570721383534449
Magi3	231.900165490727	-0.0111510047904645	0.00672590667908749	-1.65791845211527	0.0973339272183066	0.615004938704994	237.131684231832	-0.0129745446924695	0.0100711839229052	-1.28828395864771	0.197647135041297	0.549496067762476
Lrig2	460.211291358877	-0.00683549516594752	0.00575496260738514	-1.18775666016939	0.234929293793031	0.804703650263096	459.937921790936	-0.00394392176987663	0.00573674302171409	-0.687484475938443	0.491777480149815	0.785624451741505
Slc16a1	102.070328330212	-0.0101593243887881	0.011268728674465	-0.901550182125618	0.367295865037522	0.893291926964971	123.977174238241	0.00555930119140231	0.0126401150366392	0.439814129482829	0.660071733221153	0.87814668209618
Rhoc	597.918756223194	0.0125016045853852	0.00937089649794185	1.33408842879984	0.182174877590373	0.756197501160999	745.059333843192	-0.00180281611493745	0.0155922561471191	-0.115622530692618	0.907951705754064	0.975310606961359
Mov10	382.481060565288	0.0162954497319641	0.00817600707504645	1.99308165738977	0.0462525061930524	0.448308064743892	305.077841455648	0.0154325107544096	0.00688856208962482	2.24030945117752	0.0250708400985604	0.232009790207334
Capza1	2347.66135445778	-0.00930126374596189	0.00505914096470881	-1.83850653912294	0.0659877991784841	0.522167520630188	2928.21488377606	-0.00181962884508716	0.00483884069139084	-0.376046446068084	0.706882366874705	0.897433043542973
St7l	600.430980609082	-0.00200694142007074	0.00639148695853874	-0.314002271003551	0.753519313929085	0.983098037572217	606.687545725853	-0.0108174371809674	0.00601874844492369	-1.7972901309891	0.072289572145099	0.36706977859285
Wnt2b	16.4177910655557	0.0165354592691453	0.0256334092778235	0.645074523249266	0.518878892871942	0.944188052507918	15.1267764281776	-0.00833847907654686	0.0276456868846278	-0.30161952970622	0.762942118419805	0.920550666218847
Cttnbp2nl	765.730975921865	-0.0210979132737052	0.00734754854590055	-2.87142209975277	0.0040862948394534	0.113141777582059	723.246030998742	-0.0127666528760773	0.0129849833140952	-0.983185928488577	0.325515939029952	0.665788461865039
Ddx20	256.195957560828	-0.00886718281935356	0.00741532272869596	-1.19579189521168	0.231777779501809	0.804703650263096	291.193634206185	-0.000182670722227375	0.00846854723925169	-0.0215704910259811	0.982790572802943	0.995570679116715
Fam212b	29.4210516624482	0.0193168842439498	0.0160418097280514	1.20415866859282	0.228528257516511	0.803848885735442	28.4179443001476	-0.0237388162976436	0.0226899215171219	-1.0462273428196	0.295456081677378	0.639580289368875
Rap1a	1291.1646188071	0.000552592724029221	0.00487751814517841	0.113293832556108	0.909797606667767	0.991237894840908	1624.34621649978	-0.00305107936963818	0.00620792645307494	-0.491481236561188	0.623086119868118	0.86203032001932
Gm5547	6.57735758070515	-0.00773823297339316	0.0309216456157746	-0.250252948033449	0.802391740941641	0.98610916571764	13.8834082466926	0.0287964824426006	0.0404392203477067	0.712092918582533	0.476407239078616	0.775527577802237
I830077J02Rik	265.68191714235	0.0119307816071794	0.00569421077561252	2.09524762558442	0.0361489856114729	0.400627203080924	284.441871155138	0.0330339334412533	0.0139173999010046	2.37357075863494	0.0176170171959114	0.193266338211842
Atp5f1	949.690705751531	-0.00177973696326865	0.00510450109677528	-0.348660315577753	0.727344340391971	0.980266948224412	1084.98010613201	0.0132675933460345	0.0057270516319038	2.3166533495393	0.020522622711801	0.207462666772501
Wdr77	303.754276517374	-0.0110532052197063	0.00653476125143805	-1.69144744458321	0.0907513773338687	0.598992826975033	360.913750081331	-0.0082632060205015	0.00930963622039571	-0.887597090249169	0.374757519409924	0.707563733145107
Ovgp1	29.2664531614811	-0.0166422947386293	0.0228276584198547	-0.729040816738104	0.465976695218543	0.933626627521255	20.2326110766708	-0.0205705014892546	0.0264675848997396	-0.777196014187792	0.43704313343931	0.751629750889511
2010016I18Rik	83.6387579027038	0.056834167921418	0.0127072959404445	4.47256191937163	7.728801027015e-06	0.000914832414897675	172.708165053922	0.0897179603427829	0.0348962554783897	2.5709910451092	0.0101407949078242	0.144234801079042
Dennd2d	184.518590236002	0.0206241366294712	0.00972472225359142	2.12079441362497	0.0339391070256399	0.393848918457671	254.425699303335	0.0561679668138015	0.0225690449703183	2.48871704087039	0.0128204957085828	0.163256124093688
Cept1	1219.82008419292	-0.000782030578527356	0.00756873488403474	-0.103323817059169	0.917705973500607	0.992163403133398	1344.96762830034	0.0266008481802621	0.0128862539691828	2.06428091855689	0.0389910891278879	0.279395859167691
Dram2	1047.47669560772	-0.000236797603501041	0.00597076298162836	-0.0396595216104963	0.968364573344747	0.996542329936047	1129.72468911749	0.00852475008910978	0.0108790264478032	0.783594941147624	0.433277825140771	0.749332262712474
Lrif1	454.476322428558	-0.000616795777527155	0.00589871702993756	-0.104564395002634	0.916721468449411	0.992163403133398	456.793519846965	-0.0141085486226498	0.00797552269248825	-1.76898106451856	0.0768970346187356	0.375986058301134
Cd53	3234.96424828333	-0.005299444678908	0.00441638093469784	-1.19995189664738	0.230158022983173	0.804703650263096	3452.36873685558	0.0119768441274537	0.0105237863294017	1.13807366973923	0.25508972166754	0.604359047616468
Lamtor5	389.219525243758	-0.00651403920313227	0.00629196013945894	-1.03529568826741	0.300530842845182	0.849746214843408	448.668884597338	0.00570886226112131	0.00553186288484245	1.03199634191293	0.302073831175837	0.645531525142487
Slc16a4	4.87577347452915	0.0197413337392108	0.0363866188898556	0.542543779595708	0.587443956654116	0.959009011295811	5.31630237424861	-0.0825506500936919	0.0406012514018162	-2.03320457482252	0.0420318590657288	0.288977620693861
Rbm15	850.745108341992	0.00162185178963795	0.00399316076416401	0.406157398969007	0.684626953410051	0.9733201268228	886.633625664033	0.00116839789619735	0.00519991129023553	0.224695736327538	0.82221598172211	0.943887884708084
Strip1	458.673945816052	0.00316718503800556	0.00490890038887392	0.645192362261825	0.518802535127485	0.944188052507918	474.2087131353	-0.00703966134828422	0.00912329991951466	-0.771613496255499	0.440343378353256	0.753066566531745
Ahcyl1	1017.40024050977	-0.00215461645418043	0.00468981642384239	-0.459424476238911	0.64592937494515	0.965430947881056	1138.02411254109	0.00584232360880508	0.00435382557107863	1.34188279099056	0.179634002417919	0.527651356112796
Csf1	300.933299161924	0.0125011332998511	0.0113978631157859	1.09679623038613	0.272730478432355	0.83130204567165	207.719243739716	0.0194090038872971	0.00715159836974039	2.71393930193561	0.00664883473625669	0.116989817339769
