baseMean_M	log2FoldChange_M	lfcSE_M	stat_M	pvalue_M	padj_M
Cep152	417.822409482277	-0.0139752645413474	0.00965260813892801	-1.4478226340699	0.147666660970652	0.486286242444725
Shc4	2.9691536913082	-0.00688730695100265	0.0543555761260216	-0.126708379192498	0.899171213660785	NA
Eid1	599.367138749857	-0.0122330304226206	0.0171140782241828	-0.714793415244232	0.474736704592445	0.774755400099598
Secisbp2l	2851.97061911829	-0.000739712694605387	0.00382944705366452	-0.193164361391949	0.846830248553382	0.952619955127978
Cops2	986.473347101335	-0.0112856383989379	0.00588737152553121	-1.91692308698313	0.0552477035695328	0.32646605537856
Galk2	529.950763748163	0.00986386016701653	0.00583165316089574	1.69143464037931	0.0907538209911291	0.402991308341755
Fgf7	1.20766371648053	-0.000807380877939423	0.088600542954043	-0.00911259514919915	0.992729301647473	NA
Dtwd1	94.6981863286122	0.00550487041567157	0.0112100150133487	0.491067176013274	0.623378936236417	0.862048980729416
Atp8b4	665.071497389782	0.00159874853762939	0.00819541457873964	0.195078421264597	0.84533155537025	0.951883920853391
Hdc	1045.85864361345	0.0504254569633521	0.013538812972156	3.72451093512094	0.000195694230079632	0.0146957048016942
Gabpb1	311.75644403325	-0.00374328712774043	0.00546941414784862	-0.684403672231118	0.493720297784626	0.786958341989998
Usp8	4034.25090400683	0.00330692003399045	0.00273620300870605	1.20857992753772	0.226824271774089	0.575804753621546
Usp50	1.98396099623395	-0.0445665647434673	0.0739897644091673	-0.602334189050959	0.546951707296013	NA
Trpm7	2631.69295759924	-0.010941844639509	0.0045964229366906	-2.38051301854026	0.0172885501385266	0.191347038646002
Sppl2a	2416.78889358884	0.00945851799068105	0.00511287239749311	1.84994211772597	0.0643218925955176	0.348527993478785
Mir3473g	11.2171982051876	0.00270942692673008	0.0309051121082336	0.0876692152819678	0.930139588031429	0.982792402614028
Ap4e1	527.105369532831	-0.00529426148825729	0.00528726639335758	-1.00132300784173	0.316670673064173	0.656875569118317
Blvra	536.25131067139	0.0106662487543372	0.00557970544459363	1.91161502345471	0.0559255909246609	0.328188082908395
Ncaph	219.461005068822	0.00703282190247406	0.0223329230807356	0.31490825795843	0.752831311432139	0.917299577460679
Itpripl1	406.108142830224	-0.00670165988027267	0.00819066423903068	-0.818207130056374	0.413238924528786	0.735735573222574
1810024B03Rik	3.0061186756288	0.0501461195803569	0.0454383589119163	1.10360762979065	0.269763380041997	NA
Snrnp200	3709.51011943995	0.00711249850987871	0.00361592637777932	1.96699206974639	0.0491841250340688	0.311731841960457
Ciao1	413.975177708927	0.00490342716162295	0.00555245522247126	0.88310971726136	0.377176994450106	0.709550139167234
Tmem127	1480.34119878795	0.00299134749775429	0.00601560642558428	0.497264496066786	0.619002545069481	0.860848897216566
Stard7	633.53936349016	0.00377480661959676	0.00467612993131242	0.807250156656213	0.419522374066399	0.740141092940324
Dusp2	4.69194895051863	-0.0375013977855556	0.0397569662547899	-0.943266081853956	0.34554482024016	NA
Gpat2	5.2585587269007	0.00229384926547928	0.0350905311419515	0.0653694655176344	0.947879835051237	0.989026751839994
Fahd2a	95.9942379078335	-0.00468534343738002	0.00916131268420265	-0.511427084620658	0.609052033571604	0.855572217727855
Kcnip3	1.61171482126753	0.0615288035421428	0.122361045475149	0.502846337273567	0.615072312306921	NA
Zfp661	106.491628092325	-0.0012275797229675	0.00954603661671491	-0.128595748398663	0.897677530661513	0.971444478197431
Mrps5	341.814902787277	0.00078060839056053	0.00682343042393145	0.114401165112308	0.90891979043457	0.975399356135458
Mall	76.7063879676736	0.385945130756416	0.0904633283722901	4.26631583980758	1.98727391591772e-05	0.00294958208508447
Nphp1	180.747965344869	0.0633057103421604	0.0198123257616826	3.19526900090623	0.00139700565074656	0.0492307913123423
1500011K16Rik	90.222569611165	0.0284146677885566	0.0112911658646119	2.51653975588226	0.0118513528826002	0.157978672471609
Bub1	86.4495693820148	0.0180935532165395	0.0273342153303833	0.661937904485141	0.508011018269562	0.796256305937233
Bcl2l11	648.666210067393	0.00739508928364772	0.00720392259846764	1.0265364712859	0.304638781593363	0.646697437082597
Gm14005	233.719570713829	0.014361843350336	0.0176742932505632	0.812583742203003	0.416456755915641	0.738285233022213
Anapc1	2530.43728263984	6.30195308004258e-05	0.00341477201396733	0.0184549746052325	0.985275896501354	0.995900063180292
Mertk	4766.40658617368	-0.0170143816890086	0.0116423669926203	-1.46141946047512	0.143900363330447	0.482062396117078
Tmem87b	2036.29528139153	-0.0144048128973916	0.00597772314968902	-2.40974908617857	0.0159634949791355	0.183253369114444
Zc3h8	141.309399005932	-0.0121280253738898	0.00964221392547742	-1.25780505054385	0.208462268719701	0.559465078769949
Zc3h6	245.85922405286	0.00389236458245011	0.0104437389972801	0.372698377799735	0.70937294394197	0.897727862450787
Ttl	277.286735183942	0.00512519432241583	0.00772699125551017	0.663284602368486	0.507148296162574	0.795299304460786
Polr1b	304.90679030587	0.00247274309497629	0.00764094495772039	0.323617446357578	0.746227677912198	0.914674709122365
Chchd5	94.4081353567876	-0.00913570051049372	0.00958029382512062	-0.95359293537938	0.340289733158534	0.677358042525729
Slc20a1	368.620472845947	-0.00420158798123864	0.0105737722866721	-0.397359416046305	0.691102438457787	0.890779358764144
Ckap2l	218.629901259332	0.0133411393112839	0.0229198955285332	0.582076794140503	0.560514955284717	0.826490962584384
Gm14023	5.88348874659775	-0.0589557643158692	0.035955203131062	-1.63970049344366	0.101067456303313	0.420006255329236
Il1a	140.048493384427	0.00687058162244022	0.0187927657779842	0.365597150712597	0.714665701538821	0.899732810160041
Il1b	3.83022607109963	0.0142580202705276	0.0496245435776143	0.287317912521	0.773868908408432	NA
Il1bos	0.970014964056773	-0.0744640662010216	0.0858126174194903	-0.867751951172962	0.385530138983911	NA
Sirpa	5464.61294273488	0.0322351458698044	0.0129782889917863	2.48377470175039	0.0129998025719878	0.164284278129485
4932416H05Rik	45.4276784324923	-0.00315971142038001	0.0125898910401829	-0.250972102164762	0.801835678267017	0.935960802470378
Stk35	455.760764974947	-0.0025530133266519	0.00527785925288293	-0.483721373444614	0.628583622449505	0.863776657918265
AU015228	2.13991991516722	0.024306994117471	0.0579545665010261	0.419414648145813	0.674913120605773	NA
Snrpb	1167.87930576549	0.00772460520945083	0.00394227367032725	1.95942896293387	0.0500625715485081	0.313115865146656
Nop56	574.142410447269	-0.0114947976189531	0.0101466145935896	-1.13287023104388	0.257268752908742	0.606606976125475
Snord110	3.52092072097288	-0.0318073242554259	0.0450284759831332	-0.706382429361818	0.479950344679287	NA
Snord57	3.21711726528623	0.00460516359935869	0.0488545893531988	0.0942626610995587	0.924900509931765	NA
Idh3b	916.163585676976	0.00138437837989756	0.00340762528028889	0.406258982730695	0.684552319885554	0.887983612518368
Ebf4	2.72764527473961	-0.0663292195152935	0.0625631626026846	-1.06019607634809	0.289055405768082	NA
Cpxm1	5.43682787430772	-0.0733610380012079	0.0414717696695369	-1.76893917442581	0.0769040257895768	0.375986058301134
Pced1a	268.228199500808	-0.0121042124882594	0.00850363842272755	-1.42341570590638	0.154615682158997	0.495823919558123
Vps16	666.035172047127	-0.00266254937037313	0.00635931225650576	-0.418685112945864	0.675446277023004	0.884057498798861
Ptpra	2438.01852563507	-0.00616210283442017	0.00446353163097241	-1.3805442290722	0.167419141480163	0.513997885128666
4930473A02Rik	12.72395125197	-0.0562940142380051	0.0284325088181394	-1.97991723481294	0.0477128294615672	0.306801761716173
Mrps26	324.835052782838	0.00808696722654237	0.00634799584191814	1.2739402211232	0.202684602606124	0.553802656965269
Ubox5	143.452223469245	0.00275553822182856	0.00857994078749053	0.321160517313372	0.748088751107878	0.914729102281983
Fastkd5	200.522898428123	-0.0158116901957628	0.0101982606158697	-1.55043009698712	0.121038319389897	0.451338298123595
Lzts3	81.2165459380008	0.0163743988067203	0.0123987803430789	1.32064593077985	0.186619450367443	0.535970439487742
Ddrgk1	998.385634835472	0.00611707101217208	0.00577115546750793	1.0599386979976	0.289172488921836	0.63435926277828
Itpa	217.045623618224	0.0105797390519917	0.00842594763312681	1.2556141472322	0.209255899597789	0.560028092771681
Slc4a11	8.20140302745648	-0.0139791143128447	0.030042583949803	-0.465309985858801	0.641709484706924	0.870988935131542
4930402H24Rik	208.398858744409	-0.0121359580787377	0.00860960232207468	-1.40958404636433	0.158662540472432	0.500353763603023
Gm14057	12.5810430232319	-0.0457972965971915	0.0246015574490421	-1.86156086630095	0.0626650137103002	0.343876433217986
A730017L22Rik	37.2901857824267	0.00758277770126247	0.0152798773047916	0.496259070017834	0.619711639808503	0.861328858414021
Atrn	973.106273225133	0.00195485937497247	0.00501206430321337	0.390030785063782	0.696513782884019	0.894009348343146
Gfra4	9.1529203866125	0.219204468425576	0.0811319840999458	2.7018255606265	NA	NA
Adam33	3.77610177829582	0.0565652361570922	0.06344054564427	0.891625940203452	0.372593461445603	NA
Siglec1	502.675991573593	0.063659326205719	0.0416130296636813	1.52979311336418	0.126067946767651	0.459120113707608
Hspa12b	6.4773719248501	-0.031983417193781	0.0339684379788456	-0.941562788777608	0.346416528592728	0.6833523262792
Mir3098	2.41637060539613	-0.0983197325478112	0.0621160413665112	-1.58283963988759	0.113458019209784	NA
1700037H04Rik	321.626958277126	0.0368968154011967	0.0119043398969378	3.09944236477051	0.00193885296395649	0.0592807696715458
Spef1	46.3452767190142	-0.016370457010567	0.0211844500563279	-0.772758177202578	0.439665509138726	0.752519341106249
Cenpb	1671.07568432063	0.0124827458320833	0.00664626535252735	1.87815941284026	0.0603593606327448	0.337541530914321
Cdc25b	336.445874518534	-0.0106906785478682	0.0174908248474388	-0.611216374362907	0.541056344532517	0.81496512430286
Ap5s1	188.54775385529	0.0114086975054028	0.00719687427278386	1.58522951394978	0.11291419710182	0.437925072773297
Mavs	578.829216714046	-0.00125151504456163	0.00515946836818984	-0.242566666805773	0.808341106111229	0.938785915004995
Pank2	792.77962407779	-0.00729635395992874	0.00403485605905463	-1.80833066982773	0.0705550512172542	0.364058292906699
Mir103-2	7.67571326418094	-0.0130936727236267	0.0315908778702197	-0.414476380726664	0.678525261245881	0.886166290977463
Rnf24	33.123478182617	-0.0309789263695991	0.0240718342780184	-1.28693667511196	0.198116360878404	0.549907570218853
Smox	142.364541682259	-0.0080874109773243	0.0118839107404757	-0.680534476734096	0.496166099328047	0.788664672939731
Prnp	17.9229072028552	-0.00366738090254434	0.0242348103956888	-0.15132698967584	0.879717779756815	0.964043074011672
Rassf2	2088.18916135329	-0.020659186407325	0.0250279315806782	-0.825445216706366	0.40911887285379	0.734215990193368
Slc23a2	433.342726081959	-0.00178611290431899	0.00645481017988562	-0.276710368630954	0.782002509627736	0.928329741907585
Tmem230	113.584508335592	0.0128082052939727	0.0112133894383974	1.14222424578551	0.253360820280057	0.603231144908959
Pcna	763.074708163664	0.00225901183962099	0.00861907263956475	0.26209453546676	0.793248559632128	0.932077951696164
Cds2	4903.73250685865	0.0105316437461808	0.0157773964146611	0.667514681724945	0.504443434841523	0.79358133572837
Gpcpd1	2315.54190047735	0.00552783724375301	0.0124386208045062	0.444409177724144	0.656746779229789	0.876774324525187
AU019990	35.381119325157	-0.0108294840784748	0.017319356627469	-0.625282122853162	0.531785911006045	0.809387266648843
1110034G24Rik	72.6351885648406	-0.00894743334374843	0.0109957819910019	-0.813715054651897	0.415808207697625	0.73765768390481
Chgb	1.16340090594283	0.101979727210464	0.0902212351233953	1.13032954016853	0.258337391629018	NA
Trmt6	306.719821671856	0.00573853589369757	0.00774196643380604	0.741224589742434	0.458557276280592	0.765536403011241
Mcm8	71.7374030159728	0.0128619800149504	0.0121841521483571	1.05563192730524	0.291136408418064	0.636030760707914
Crls1	203.174990366558	-0.00395993536434584	0.00625330725925122	-0.63325456437271	0.526567418813441	0.806602058736081
Lrrn4	3.84695818124025	0.0376075234676765	0.0526189667043153	0.714714214724257	0.474785652420796	NA
Bmp2	427.31599170135	-0.0319018788153189	0.0194521608238071	-1.64001722504139	0.101001585530454	0.420006255329236
Tmx4	337.67169303867	0.0148532250904185	0.00876022680074933	1.69552974235187	0.0899749730073988	0.401956182528804
Plcb1	2717.41312083152	0.0221910315071424	0.00987840692091915	2.24641803934491	0.0246772439315634	0.229932134003401
4930545L23Rik	5.26892526214522	-0.0295130629822213	0.0387095281624347	-0.762423733463688	0.445807145718336	0.756056318104924
Mir3963	11.1506310808182	0.0206285306815057	0.0245101267785008	0.841632965342313	0.399993431135049	0.727332116863769
Plcb4	479.530028514646	-0.0334852855128853	0.0218877950878899	-1.52986106542143	0.126051122445239	0.459120113707608
Mkks	170.855120797291	0.0040217915042913	0.00889380391641572	0.452201503663476	0.651123825041739	0.87522944767594
Slx4ip	164.802862696103	-0.027181255575218	0.0117966850809146	-2.30414352750617	0.021214588031402	0.211075112463854
Jag1	1732.69321019499	-0.025509148208031	0.0177830488516531	-1.43446427104988	0.151439818006032	0.492487215461309
Btbd3	238.867905521376	-0.0152679087869399	0.0109345503183232	-1.39629965041682	0.16262427904075	0.506664419319555
Tasp1	161.640132574267	-0.00248920304281334	0.00793287703784257	-0.313783137055948	0.753685752701153	0.917808827806733
Esf1	511.657339426522	-0.00313068321921095	0.00733145219090089	-0.427020887225653	0.669364114281047	0.881639314566282
Ndufaf5	81.4452458123314	-0.000656843263213602	0.0102399371482902	-0.0641452436378747	0.948854576786152	0.989399895919836
Macrod2	46.2230719473434	-0.0140575780806026	0.0115629736723988	-1.21574073234798	0.224083702410671	0.572171871601163
Flrt3	50.3687207757665	0.402613297178572	0.128016242903975	3.14501728878711	NA	NA
Kif16b	1342.38495953015	-0.00503185059475304	0.00381023073255996	-1.32061571803352	0.186629529222388	0.535970439487742
Snrpb2	349.650537607643	-0.00983632476997677	0.00715381690684541	-1.37497575043673	0.169138962787485	0.515848300378902
Bfsp1	73.276484768278	0.0345653281502639	0.0319934034753825	1.08038921763545	NA	NA
Dstn	2275.61331291015	0.0130725216692651	0.00760710641200979	1.71846178576215	0.0857124189713969	0.393356484499735
Rrbp1	7166.1210531561	0.00131851686082131	0.00533397568884256	0.247192139172914	0.804759528605071	0.937387703155903
Snx5	2019.03886381193	-0.0102733054946437	0.00496773759602143	-2.06800486057705	0.0386395660427333	0.279036499825486
Snord17	1427.61545322298	-0.0312805119550733	0.0136905015993457	-2.28483315443812	0.0223226128068535	0.216133601819849
Mgme1	464.559262654846	-0.0163760777866937	0.00920999715497013	-1.77807631328707	0.0753913221297879	0.373325159360731
Csrp2bp	914.028720788993	-0.000778899965803642	0.00455575231643059	-0.170970656809962	0.864246838319367	0.957693290490745
Zfp133-ps	2.32399414577063	0.0412645051372619	0.0574642579991076	0.718089932317628	0.472701837369984	NA
Gm38402	2.22723382991705	0.0719191614530562	0.0583882758608754	1.23173976954588	0.218046308795943	NA
Dzank1	6.35482456923853	0.0299290714987065	0.0484897093243833	0.617225219860341	0.537086183128251	0.812066569225981
Polr3f	331.031020133557	-0.0036782146783295	0.00595108314687414	-0.618074825632628	0.536526015935283	0.812066569225981
Rbbp9	223.208426953976	0.00943467067390628	0.00702228871923487	1.34353215185579	0.179099722336286	0.526589852323574
Sec23b	684.283114762466	0.00837788468626939	0.00646572368869621	1.29573812455304	0.19506572187176	0.547559189815411
Gm561	12.8014379528501	0.0375191099755329	0.0235923130523031	1.59031078861808	0.111764767976808	0.436134956014664
Dtd1	110.339424814522	0.00430214147962776	0.00881949834638227	0.48779888726806	0.625692299655403	0.862811859460304
BC039771	2.09100656752658	-0.0445020943841272	0.059379964612203	-0.749446293455381	0.45358825752481	NA
Rin2	4289.22596835874	-0.0180460676531936	0.0129046327891248	-1.39841775803195	0.161987653594637	0.505485466905602
Naa20	126.628211463117	-0.00517237391386839	0.00865565008186365	-0.597571974946881	0.550125568525876	0.820667396538069
Crnkl1	826.494021876669	-0.00236119972757084	0.00506705132039711	-0.465990884691848	0.641222025208447	0.870857063212581
Ralgapa2	2409.9896066653	-0.0054417965415036	0.00660151799855702	-0.824325032923198	0.40975489853324	0.734925760576536
A930019D19Rik	5.06943713055243	-0.065396601649735	0.046488351650012	-1.40673091922196	0.159507193687906	0.501455957031305
Kiz	673.111925836248	-0.000778700127928206	0.00799302282431208	-0.0974224827132563	0.922390891027851	0.980421674328296
Xrn2	1783.91297674487	-0.00477325858498868	0.00384725455378783	-1.24069216586907	0.214719489457383	0.5655956301898
Sstr4	6.76323103098291	-0.0048115751826765	0.0352685761524577	-0.136426692188457	0.89148397363063	0.968647128698995
Thbd	1051.9411341185	-0.0214845503752997	0.0134175289817975	-1.60123003307436	0.109325979215027	0.432239697379597
Cd93	8858.96114556663	-0.00132169712872729	0.0140834087060649	-0.0938478145676559	0.925230048729912	0.981123858156192
Nxt1	63.5951409965537	0.00817249132118032	0.01368256753345	0.597292233435056	0.550312288884732	0.820751842601936
Gzf1	477.152669588061	0.000367586106828523	0.00647844429076018	0.056739873082306	0.954752411034832	0.990559463386967
Napb	98.2822717163784	-0.0176456088508374	0.0148024844135817	-1.19207076040877	0.233233500866969	0.582437420217276
Cst3	8359.53523855974	0.00882578547729131	0.00547500378183684	1.61201449879735	0.106958784718976	0.429693371064779
Zfp120	434.873688084511	-0.0106105428413501	0.00751203774362025	-1.41247198210117	0.15781103475788	0.499985940357964
Zfp937	109.777188821274	0.0166168272098141	0.0144984531964453	1.14611034602561	0.251749497269612	0.602555806783044
Gm14124	1.57206872418321	-0.0456392513552131	0.0777515645476737	-0.586988205584329	0.557211628003368	NA
3300002I08Rik	34.4406250610212	0.00993033048000274	0.0150347593234822	0.660491482859517	0.508938482384464	0.796742365583186
Zfp442	86.8196918279016	-0.00395440019299585	0.0126374544211273	-0.312911133937297	0.754348178404354	0.91803277265366
Zfp345	2.03025531696592	-0.0160802659567561	0.0855950543566715	-0.187864428355291	0.850982928258792	NA
Cst7	3.66416900998601	0.0136971282295766	0.042897646326249	0.31929789633226	0.749500627749036	NA
Apmap	664.338913939363	0.0108001723558965	0.00794266014329694	1.3597676547965	0.173903461053617	0.519790667278906
Acss1	315.393987200786	-0.0545840597056322	0.0185105141230921	-2.94881381158063	0.00318996094495151	0.0796921728346699
E130215H24Rik	4.18719898023352	-0.0782310627431189	0.045848018683506	-1.70631283509014	0.0879498496333078	NA
Entpd6	208.477978531989	0.00916499390815966	0.00861652592005065	1.06365303060631	0.287485909434106	0.632970721364865
Pygb	630.505738070935	0.00550417691580439	0.0077496848206315	0.710245260704148	0.477552058215365	0.776291298343647
Abhd12	1882.53830256925	0.00546461925659481	0.00592684836866577	0.922010977281842	0.356522849822674	0.692409524840342
Gins1	50.7138022892566	0.0133306886339183	0.0259848848903121	0.513017036257427	0.607939403720096	0.854736931425785
Ninl	31.8967740322008	-0.0103644466636157	0.0177139725104045	-0.585100076085587	0.558480427706765	0.82493725277468
Nanp	15.9869470847216	-0.039566892715212	0.0247364922705719	-1.5995353052657	0.109701710384306	0.432901942398818
Nsfl1c	551.524185003054	0.00390434776464662	0.0061329365927712	0.636619620240102	0.524372641969763	0.805097389690949
Fkbp1a	666.322773309555	-0.00369698638582699	0.00643570777749831	-0.574449075943608	0.565663951399616	0.829044657395162
Sdcbp2	2.92929583600654	-0.0618132426328497	0.0490308014397049	-1.26070226914124	0.20741613611086	NA
Psmf1	268.852856808243	0.00522449573581557	0.0061966822452854	0.843111769978282	0.399165936701825	0.727155472232565
Mir1953	1.05485584063732	0.177350360734982	0.134603193037706	1.31757915048346	0.18764456889015	NA
Fam110a	139.449454586354	0.0279482545129103	0.0134888048834046	2.07195928434663	0.0382692384238274	0.27843408993945
Slc52a3	119.99666824484	0.185663253900539	0.0676551393220482	2.74425942745835	NA	NA
Srxn1	302.632804081182	0.0209099201184141	0.00980017393556708	2.13362744946059	0.0328732891821174	0.260583302369207
Csnk2a1	1188.69449421133	-0.0128670361054847	0.00392988506785143	-3.274150740627	0.0010598005964199	0.0420539413081368
Tbc1d20	751.265057899543	0.00469580339034386	0.00705026073256773	0.666046770249535	0.505381206264438	0.794305574528362
Rbck1	1099.71595753356	0.0060250192235786	0.00513814835515245	1.17260515016792	0.240954183162956	0.591818127267207
Trib3	5.69416129840491	0.0331386636543945	0.0392856139454162	0.843531774772251	0.398931102682283	0.727155472232565
Sox12	15.5965557610903	0.00190914914287929	0.0223518589006488	0.0854134392743448	0.931932709211736	0.983205170949874
Zcchc3	46.4378922086889	-0.00476707752506187	0.0143634523793627	-0.331889395331666	0.739972778270008	0.912653821664263
Rem1	12.9324162248104	0.0486899183887806	0.055274648839135	0.880872505051676	0.378386830654871	0.710718736774312
H13	2572.41325707984	0.002219149807873	0.00354297067953246	0.626352857135653	0.531083523826134	0.809316083616554
Mcts2	108.305432788636	-0.0131272806487809	0.0102864401871059	-1.27617333207614	0.201894253444904	0.552487316147309
Id1	36.9498791194083	0.0743248567810414	0.0376815592978395	1.97244642116769	NA	NA
Bcl2l1	356.442287920329	-0.000770712024137554	0.0151333648517498	-0.0509280012533657	0.9593828926825	0.990559463386967
Tpx2	323.576707996274	0.0189761733459649	0.0293392664006963	0.646784179495183	0.51777163282515	0.801450369046485
Pdrg1	634.338717374142	0.00188841865829862	0.00502022131329246	0.376162431982529	0.706796142739532	0.897433043542973
Ccm2l	770.135493009477	0.0115502780994855	0.0109885133248736	1.05112290971521	0.293202143319998	0.637545370583435
Hck	1064.28269261989	0.0343201759830615	0.0119021664106404	2.88352345270351	0.0039325336290627	0.0892070478511906
Tm9sf4	1729.34362120566	0.00116251867153739	0.00329728109427634	0.352568870623549	0.724411678386609	0.903937868549574
Tspyl3	25.7906262929676	0.0276497650565453	0.0211846747738302	1.30517769811135	0.191832346400206	0.54363933706793
Plagl2	579.071053968702	-0.00607483415913564	0.00505088175001367	-1.20272745627418	0.229081805380042	0.577986457930815
Pofut1	877.478964227228	0.0080849060599515	0.00744105151124715	1.08652736078109	0.277245742635792	0.62481820098127
Kif3b	1232.94626935066	0.0222928041622953	0.0105463957292524	2.11378415286105	0.0345337070805152	0.266469265154605
2500004C02Rik	45.3628061807897	-0.0169721609681469	0.0147143071291355	-1.15344615408636	0.248727306684424	0.599645270615459
Asxl1	3171.1520751091	-0.00615026401111165	0.00329097208268751	-1.86882898322527	0.0616466111442589	0.340523920245965
Nol4l	106.668844319175	0.0187193796181871	0.0135880289782214	1.37763759910949	0.168315206243453	0.514927179330227
Commd7	542.496543805856	0.0104286938479232	0.00702339467583571	1.48485089180643	0.137583327202076	0.47418495912937
Dnmt3b	124.138265857174	-0.0192355790435435	0.0116450117987682	-1.65182993164319	0.0985692251060945	0.415624283244351
Mapre1	1705.32586443531	0.00806478511123508	0.00419229790807025	1.92371469969017	0.0543903544659068	0.324884735228152
Bpifb9b	1.67831889058274	0.0788689215915757	0.0726093390787219	1.08620905509231	0.2773865120108	NA
Cdk5rap1	179.620481888073	-0.00479352700415646	0.013643701161134	-0.351336264811451	0.72533609147839	0.904492237090806
Snta1	158.614984737142	-0.0117751274784264	0.0103385568213601	-1.13895272637069	0.254722872113844	0.603981199844044
Cbfa2t2	400.554875081456	-0.0111110585593498	0.00475052745420358	-2.33891050340485	0.0193400657904673	0.202990241274987
Necab3	4.75823955775258	-0.00162619895971173	0.0377670849497901	-0.0430586306005268	0.965654796691556	NA
1700003F12Rik	3.84018659483789	0.0741731216858363	0.0540565921185929	1.37213832353898	0.170020381141956	NA
Actl10	1.7317257909142	0.0652453182782696	0.0716794670062872	0.910237213015921	0.362697422814666	NA
E2f1	197.965908912768	0.0140734573929922	0.0123116052602067	1.14310498879299	0.252995003238727	0.603137332570818
Pxmp4	147.773669766847	0.0154322290266691	0.00904854565679066	1.7054927512122	0.0881025630629503	0.398245050376991
Zfp341	104.05290506852	-0.00210352653339146	0.0101185003527016	-0.207889159467177	0.835315513754672	0.947255462053228
Chmp4b	2412.45011581468	0.0158412079809276	0.00665825557309796	2.37918292667113	0.0173510631112101	0.191347038646002
Raly	1538.02837935573	0.0021660294202262	0.00587493020549723	0.368690238770739	0.712358625313342	0.899374823208518
Eif2s2	638.24012967744	-0.00733070487429735	0.00995777365249978	-0.736179102891846	0.461621707892099	0.768212566517178
Ahcy	225.140367541819	0.00679188888425776	0.0105711777688226	0.64249121836632	0.520554289338547	0.80271456073674
Itch	5060.45298198008	0.00241901690465416	0.00515872235939059	0.468917831999768	0.639128369699958	0.869084731788119
Dynlrb1	307.695460646934	0.0110500774794403	0.00728844624231386	1.51610879905897	0.129491843746368	0.465829273413651
Map1lc3a	168.168423530701	-0.000431450575157587	0.00842312215542197	-0.0512221676471666	0.959148487800722	0.990559463386967
Pigu	239.262866122208	0.000443645814518967	0.0079674835213545	0.0556820498379324	0.955595099468565	0.990559463386967
Trp53inp2	207.817303220599	0.0205734300431921	0.0118761666777807	1.73232917669329	0.0832149699670755	0.389985163857587
Ncoa6	2000.43404933475	0.00120306681617378	0.00341268540546298	0.352527899069726	0.724442399233691	0.903937868549574
Acss2	132.819673552999	0.0240251589316949	0.0152415291104567	1.57629583997658	0.114957639918366	0.441090506450761
Acss2os	1.0958966858639	0.0276297496003722	0.0885365562816971	0.312071654475271	0.754986067984707	NA
Gss	97.7950271686997	0.00790617820809501	0.0108722423817621	0.727189289061232	0.467110006726092	0.771422263430063
Myh7b	7.37592117195705	0.00820926852407122	0.0318791254052143	0.257512350785147	0.796783282169525	0.933873828302743
Trpc4ap	1607.70188401925	0.00720945634800852	0.00405657740377765	1.77722637346813	0.0755310018527609	0.373402637625428
Edem2	592.419705461617	0.0100804844391465	0.00679428756056223	1.48367056137852	0.137896339808814	0.474679460580626
Procr	3.57649198936275	0.0533147205869027	0.0412702458817569	1.29184402583048	0.196411165318819	NA
Mmp24	5.77958954623216	0.0482743168835552	0.0340182755179709	1.41907007773081	0.15587858649084	0.497293548876483
BC029722	303.184719450778	0.0110998670076314	0.00769147752271876	1.44313845744788	0.14898147179016	0.488949109560001
Eif6	397.084935463078	0.0141032890827792	0.00786744805810884	1.79261292589573	0.0730348381335277	0.368272539498902
Uqcc1	318.054479730351	0.00824761813563323	0.00558231239180631	1.47745549814429	0.139553578905155	0.477517751957536
Cep250	2260.10696438675	-0.00364075293730842	0.00494021668492201	-0.736962196095634	0.461145339161752	0.767926293408746
6430550D23Rik	15.9276846235593	-0.0331748168420827	0.0248758443044579	-1.33361571314135	0.182329830621171	0.530714397286405
Ergic3	1512.95328595146	0.00881641582224198	0.00427350951364401	2.06303877272155	0.0391089445401059	0.279862985999986
Spag4	1.64139401611961	-0.0301750679961935	0.0636230371082993	-0.474278961955705	0.635300991760416	NA
Cpne1	895.450059620888	-0.00669266383294046	0.00434487199317456	-1.54035926569392	0.123472804810884	0.45501873880743
Rbm12	644.934888061409	-0.00302119391185149	0.00742185476043383	-0.407067237149072	0.683958605681672	0.88780347899861
Nfs1	313.603809068418	0.00216803733613787	0.0074643999931718	0.290450315915696	0.771471755309317	0.923636947181033
Romo1	179.478624595865	0.0124460654134743	0.00973186901783319	1.2788977523914	0.200933064244631	0.551681630524135
Rbm39	5384.09121089629	-0.00492384733061615	0.00614741133332249	-0.800962724574177	0.423153225642075	0.742837280617648
Phf20	1044.85283320941	0.00247543341768318	0.00487721606587067	0.507550492791481	0.611768617395639	0.856942663712247
Scand1	780.330297972814	0.0330776282453154	0.0082539866175583	4.0074729676628	6.13718834382324e-05	0.00656159052081983
Cnbd2	219.457081336538	0.0213286602826897	0.00885004761987178	2.41000514333941	0.0159522956317161	0.183253369114444
2900097C17Rik	2751.55838085213	0.00485308336477984	0.00573993647837336	0.845494263406058	0.397834934244756	0.727155472232565
Epb4.1l1	2808.5393912926	0.00658113176806679	0.00835854612340897	0.787353646304069	0.431074873725608	0.748265572665251
Aar2	293.040647651301	0.0115723156247255	0.00561311483289367	2.061656668221	0.0392404347583845	0.280326911048572
